fid,NOMBRE,heatmap_co
12538,9 DE JULIO,108.31650
12539,9 DE JULIO,73.95160
12540,MOLINA PEDRO AV,73.95160
12541,MOLINA PEDRO AV,77.70628
12542,MOLINA PEDRO AV,77.70628
12543,MOLINA PEDRO AV,73.95160
12544,MOLINA PEDRO AV,73.95160
12545,MOLINA PEDRO AV,32.66467
12546,MOLINA PEDRO AV,32.66467
12547,MOLINA PEDRO AV,32.66467
12548,MOLINA PEDRO AV,60.25426
12549,AV ESPAÃƒâ€˜A,77.12395
12550,AV ESPAÃƒâ€˜A,83.89613
12551,AV ESPAÃƒâ€˜A,83.89613
12552,AV ESPAÃƒâ€˜A,77.12395
12553,AV ESPAÃƒâ€˜A,77.12395
12554,AV ESPAÃƒâ€˜A,83.89613
12555,MOLINA PEDRO AV,77.12395
12556,MOLINA PEDRO AV,88.38771
12557,MOLINA PEDRO AV,88.38771
12558,MOLINA PEDRO AV,77.12395
12559,MOLINA PEDRO AV,88.38771
12560,MOLINA PEDRO AV,77.12395
12561,DE SAN MARTIN JOSE GRAL AV,81.78123
12562,DE SAN MARTIN JOSE GRAL AV,81.78123
12563,DE SAN MARTIN JOSE GRAL AV,62.03088
12564,DE SAN MARTIN JOSE GRAL AV,62.03088
12565,MOLINA PEDRO AV,73.95160
12566,MOLINA PEDRO AV,73.95160
12567,MOLINA PEDRO AV,73.95160
12568,MOLINA PEDRO AV,62.03088
12569,MOLINA PEDRO AV,62.03088
12570,9 DE JULIO,68.65051
12571,9 DE JULIO,73.95160
12572,9 DE JULIO,68.65051
12573,9 DE JULIO,73.95160
12574,9 DE JULIO,73.95160
12575,9 DE JULIO,68.65051
12576,MOLINA PEDRO AV,68.65051
12577,MOLINA PEDRO AV,77.12395
12578,MOLINA PEDRO AV,68.65051
12579,MOLINA PEDRO AV,68.65051
12580,MOLINA PEDRO AV,77.12395
12581,MOLINA PEDRO AV,77.12395
12582,DE SAN MARTIN JOSE GRAL AV,60.33435
12583,DE SAN MARTIN JOSE GRAL AV,60.33435
12584,DE SAN MARTIN JOSE GRAL AV,62.03088
12585,DE SAN MARTIN JOSE GRAL AV,62.03088
12586,DE LA RETA PRIMITIVO,67.21014
12587,DE LA RETA PRIMITIVO,67.21014
12588,DE LA RETA PRIMITIVO,83.45579
12589,DE LA RETA PRIMITIVO,83.45579
12590,DE LA RETA PRIMITIVO,67.21014
12591,RONDEAU JUAN,67.21014
12592,RONDEAU JUAN,60.33435
12593,RONDEAU JUAN,60.33435
12594,RONDEAU JUAN,67.21014
12595,RONDEAU JUAN,67.21014
12596,SAN JUAN,94.38355
12597,SAN JUAN,94.38355
12598,SAN JUAN,101.90508
12599,SAN JUAN,101.90508
12600,SAN JUAN,101.90508
12601,SAN JUAN,94.38355
12602,RONDEAU JUAN,67.21014
12603,RONDEAU JUAN,94.38355
12604,RONDEAU JUAN,94.38355
12605,RONDEAU JUAN,94.38355
12606,RONDEAU JUAN,67.21014
12607,RONDEAU JUAN,67.21014
12608,DELGADO AGUSTIN,15.77544
12609,DELGADO AGUSTIN,15.77544
12610,DELGADO AGUSTIN,17.96813
12611,DELGADO AGUSTIN,17.96813
12612,DE SAN MARTIN JOSE GRAL AV,60.33435
12613,DE SAN MARTIN JOSE GRAL AV,56.79655
12614,DE SAN MARTIN JOSE GRAL AV,56.79655
12615,DE SAN MARTIN JOSE GRAL AV,60.33435
12616,MOLINA PEDRO AV,68.65051
12617,MOLINA PEDRO AV,68.65051
12618,MOLINA PEDRO AV,56.79655
12619,MOLINA PEDRO AV,56.79655
12620,MOLINA PEDRO AV,68.65051
12621,RODRIGUEZ MARTIN CNEL,18.47431
12622,RODRIGUEZ MARTIN CNEL,13.61081
12623,RODRIGUEZ MARTIN CNEL,13.61081
12624,RODRIGUEZ MARTIN CNEL,13.61081
12625,RODRIGUEZ MARTIN CNEL,18.47431
12626,GIL VICENTE,18.47431
12627,GIL VICENTE,17.96813
12628,GIL VICENTE,18.47431
12629,GIL VICENTE,17.96813
12630,LA RIOJA,71.14058
12631,LA RIOJA,71.14058
12632,LA RIOJA,79.68211
12633,LA RIOJA,79.68211
12634,LA RIOJA,79.68211
12635,LA RIOJA,71.14058
12636,RONDEAU JUAN,94.38355
12637,RONDEAU JUAN,71.14058
12638,RONDEAU JUAN,94.38355
12639,RONDEAU JUAN,71.14058
12640,RONDEAU JUAN,94.38355
12641,RONDEAU JUAN,71.14058
12642,PASO DE LOS ANDES,19.11072
12643,PASO DE LOS ANDES,19.11666
12644,PASO DE LOS ANDES,19.11072
12645,PASO DE LOS ANDES,19.11072
12646,GIL VICENTE,1.73177
12647,GIL VICENTE,2.65700
12648,GIL VICENTE,2.65700
12649,JOFRE EMILIO DR,6.08130
12650,JOFRE EMILIO DR,6.08130
12651,JOFRE EMILIO DR,3.54565
12652,JOFRE EMILIO DR,6.08130
12653,JOFRE EMILIO DR,3.54565
12654,JOFRE EMILIO DR,3.54565
12655,GIL VICENTE,3.54565
12656,GIL VICENTE,3.54565
12657,GIL VICENTE,3.54565
12658,GIL VICENTE,2.65700
12659,GIL VICENTE,2.65700
12660,HUARPES,12.02944
12661,HUARPES,12.02944
12662,HUARPES,11.04698
12663,HUARPES,11.04698
12664,HUARPES,11.04698
12665,HUARPES,12.02944
12666,GIL VICENTE,11.04698
12667,GIL VICENTE,3.54565
12668,GIL VICENTE,3.54565
12669,GIL VICENTE,3.54565
12670,GIL VICENTE,11.04698
12671,GIL VICENTE,11.04698
12672,PASO DE LOS ANDES,19.21064
12673,PASO DE LOS ANDES,19.21064
12674,PASO DE LOS ANDES,19.11666
12675,PASO DE LOS ANDES,19.21064
12676,GIL VICENTE,11.04698
12677,GIL VICENTE,11.04698
12678,GIL VICENTE,19.21064
12679,GIL VICENTE,19.21064
12680,GIL VICENTE,19.21064
12681,GIL VICENTE,11.04698
12682,GIL VICENTE,19.21064
12683,GIL VICENTE,19.21064
12684,GIL VICENTE,19.21064
12685,GIL VICENTE,13.28605
12686,GIL VICENTE,13.28605
12687,MARTINEZ DE ROZAS JUAN,7.59736
12688,MARTINEZ DE ROZAS JUAN,15.34336
12689,MARTINEZ DE ROZAS JUAN,15.34336
12690,MARTINEZ DE ROZAS JUAN,15.34336
12691,MARTINEZ DE ROZAS JUAN,7.59736
12692,MARTINEZ DE ROZAS JUAN,7.59736
12693,GIL VICENTE,7.59736
12694,GIL VICENTE,13.28605
12695,GIL VICENTE,7.59736
12696,GIL VICENTE,7.59736
12697,GIL VICENTE,13.28605
12698,OLASCOAGA LAURENTINO CNEL,13.44867
12699,OLASCOAGA LAURENTINO CNEL,12.57123
12700,OLASCOAGA LAURENTINO CNEL,13.44867
12701,OLASCOAGA LAURENTINO CNEL,13.44867
12702,OLASCOAGA LAURENTINO CNEL,12.57123
12703,OLASCOAGA LAURENTINO CNEL,12.57123
12704,GIL VICENTE,12.57123
12705,GIL VICENTE,12.57123
12706,GIL VICENTE,7.59736
12707,GIL VICENTE,7.59736
12708,GIL VICENTE,12.57123
12709,GIL VICENTE,7.59736
12710,DELGADO AGUSTIN,18.68835
12711,DELGADO AGUSTIN,17.96813
12712,DELGADO AGUSTIN,17.96813
12713,DELGADO AGUSTIN,18.68835
12714,GIL VICENTE,12.57123
12715,GIL VICENTE,18.68835
12716,GIL VICENTE,12.57123
12717,GIL VICENTE,18.68835
12718,GIL VICENTE,12.57123
12719,MITRE BARTOLOME GRAL AV,32.66467
12720,MITRE BARTOLOME GRAL AV,13.03563
12721,MITRE BARTOLOME GRAL AV,32.66467
12722,MITRE BARTOLOME GRAL AV,32.66467
12723,MITRE BARTOLOME GRAL AV,13.03563
12724,MITRE BARTOLOME GRAL AV,13.03563
12725,MITRE BARTOLOME GRAL AV,21.59995
12726,MITRE BARTOLOME GRAL AV,13.03563
12727,MITRE BARTOLOME GRAL AV,21.59995
12728,PATRICIAS MENDOCINAS,88.38771
12729,PATRICIAS MENDOCINAS,41.94662
12730,PATRICIAS MENDOCINAS,41.94662
12731,PATRICIAS MENDOCINAS,88.38771
12732,PATRICIAS MENDOCINAS,88.38771
12733,SALTA,53.02202
12734,SALTA,44.82128
12735,SALTA,44.82128
12736,SALTA,53.02202
12737,SALTA,53.02202
12738,SALTA,44.82128
12739,RONDEAU JUAN,71.14058
12740,RONDEAU JUAN,44.82128
12741,RONDEAU JUAN,44.82128
12742,RONDEAU JUAN,71.14058
12743,RONDEAU JUAN,44.82128
12744,RONDEAU JUAN,71.14058
12745,AV ESPAÃƒâ€˜A,77.12395
12746,AV ESPAÃƒâ€˜A,40.52807
12747,AV ESPAÃƒâ€˜A,40.52807
12748,AV ESPAÃƒâ€˜A,77.12395
12749,AV ESPAÃƒâ€˜A,77.12395
12750,PJE S/N 1,41.94662
12751,PJE S/N 1,41.94662
12752,PJE S/N 1,40.52807
12753,PJE S/N 1,40.52807
12754,PALACIOS PEDRO BENJAMIN,30.78122
12755,PALACIOS PEDRO BENJAMIN,30.55813
12756,PALACIOS PEDRO BENJAMIN,30.55813
12757,PALACIOS PEDRO BENJAMIN,30.78122
12758,RONDEAU JUAN,44.82128
12759,RONDEAU JUAN,44.82128
12760,RONDEAU JUAN,30.55813
12761,RONDEAU JUAN,30.55813
12762,RONDEAU JUAN,44.82128
12763,SAN JUAN,94.38355
12764,SAN JUAN,72.80697
12765,SAN JUAN,94.38355
12766,SAN JUAN,72.80697
12767,SAN JUAN,94.38355
12768,PERU,20.75145
12769,PERU,10.82746
12770,PERU,10.82746
12771,PERU,20.75145
12772,ACCESO AUTODROMO P4 AV,
12773,ACCESO AUTODROMO P4 AV,
12774,DE LA RETA PRIMITIVO,67.21014
12775,DE LA RETA PRIMITIVO,67.21014
12776,DE LA RETA PRIMITIVO,67.21014
12777,9 DE JULIO,68.65051
12778,9 DE JULIO,68.65051
12779,9 DE JULIO,68.65051
12780,9 DE JULIO,27.42687
12781,9 DE JULIO,27.42687
12782,MITRE BARTOLOME GRAL AV,13.03563
12783,MITRE BARTOLOME GRAL AV,13.03563
12784,MITRE BARTOLOME GRAL AV,2.74492
12785,MITRE BARTOLOME GRAL AV,2.74492
12786,LA RIOJA,47.45735
12787,LA RIOJA,47.45735
12788,LA RIOJA,71.14058
12789,LA RIOJA,47.45735
12790,LA RIOJA,71.14058
12791,LA RIOJA,71.14058
12792,REP DE SIRIA,47.45735
12793,REP DE SIRIA,47.45735
12794,REP DE SIRIA,72.80697
12795,REP DE SIRIA,72.80697
12796,REP DE SIRIA,47.45735
12797,REP DE SIRIA,47.45735
12798,REP DE SIRIA,47.45735
12799,REP DE SIRIA,47.45735
12800,REP DE SIRIA,33.35991
12801,REP DE SIRIA,33.35991
12802,FCGSM,14.45778
12803,FCGSM,13.21270
12804,FCGSM,13.21270
12805,FCGSM,13.21270
12806,FCGSM,14.45778
12807,BELGRANO JUAN MANUEL GRAL,12.77983
12808,BELGRANO JUAN MANUEL GRAL,12.77983
12809,BELGRANO JUAN MANUEL GRAL,12.77983
12810,BELGRANO JUAN MANUEL GRAL,13.64728
12811,BELGRANO JUAN MANUEL GRAL,13.64728
12812,OBLIGADO RAFAEL,11.69871
12813,OBLIGADO RAFAEL,10.82746
12814,OBLIGADO RAFAEL,11.69871
12815,OBLIGADO RAFAEL,10.82746
12816,VIRGEN DEL CARMEN DE CUYO,12.77983
12817,VIRGEN DEL CARMEN DE CUYO,12.77983
12818,VIRGEN DEL CARMEN DE CUYO,12.77983
12819,VIRGEN DEL CARMEN DE CUYO,11.69871
12820,VIRGEN DEL CARMEN DE CUYO,11.69871
12821,KELESEK JUAN PJE,14.45778
12822,KELESEK JUAN PJE,12.77983
12823,KELESEK JUAN PJE,12.77983
12824,KELESEK JUAN PJE,12.77983
12825,KELESEK JUAN PJE,14.45778
12826,DE SAN MARTIN JOSE GRAL AV,35.43198
12827,DE SAN MARTIN JOSE GRAL AV,56.79655
12828,DE SAN MARTIN JOSE GRAL AV,56.79655
12829,DE SAN MARTIN JOSE GRAL AV,35.43198
12830,ZEBALLOS PJE,35.43198
12831,ZEBALLOS PJE,35.43198
12832,ZEBALLOS PJE,27.42687
12833,ZEBALLOS PJE,27.42687
12834,PERU,7.05529
12835,PERU,10.82746
12836,PERU,7.05529
12837,PERU,10.82746
12838,VIRGEN DEL CARMEN DE CUYO,11.69871
12839,VIRGEN DEL CARMEN DE CUYO,7.05529
12840,VIRGEN DEL CARMEN DE CUYO,11.69871
12841,VIRGEN DEL CARMEN DE CUYO,7.05529
12842,9 DE JULIO,20.71886
12843,9 DE JULIO,27.42687
12844,9 DE JULIO,27.42687
12845,9 DE JULIO,20.71886
12846,OLASCOAGA LAURENTINO CNEL,12.57123
12847,OLASCOAGA LAURENTINO CNEL,12.68307
12848,OLASCOAGA LAURENTINO CNEL,12.57123
12849,OLASCOAGA LAURENTINO CNEL,12.68307
12850,OLASCOAGA LAURENTINO CNEL,12.68307
12851,OLASCOAGA LAURENTINO CNEL,12.57123
12852,DE LAMADRID GREGORIO A GRAL,12.68307
12853,DE LAMADRID GREGORIO A GRAL,8.62263
12854,DE LAMADRID GREGORIO A GRAL,8.62263
12855,DE LAMADRID GREGORIO A GRAL,12.68307
12856,DE LAMADRID GREGORIO A GRAL,8.62263
12857,DE LAMADRID GREGORIO A GRAL,12.68307
12858,DELGADO AGUSTIN,17.47374
12859,DELGADO AGUSTIN,18.68835
12860,DELGADO AGUSTIN,17.47374
12861,DELGADO AGUSTIN,18.68835
12862,DE LAMADRID GREGORIO A GRAL,12.68307
12863,DE LAMADRID GREGORIO A GRAL,17.47374
12864,DE LAMADRID GREGORIO A GRAL,12.68307
12865,DE LAMADRID GREGORIO A GRAL,17.47374
12866,DE LAMADRID GREGORIO A GRAL,12.68307
12867,DE SAN MARTIN JOSE GRAL AV,33.65290
12868,DE SAN MARTIN JOSE GRAL AV,35.43198
12869,DE SAN MARTIN JOSE GRAL AV,35.43198
12870,DE SAN MARTIN JOSE GRAL AV,33.65290
12871,VIRGEN DEL CARMEN DE CUYO,33.65290
12872,VIRGEN DEL CARMEN DE CUYO,33.65290
12873,VIRGEN DEL CARMEN DE CUYO,20.71886
12874,VIRGEN DEL CARMEN DE CUYO,20.71886
12875,VIRGEN DEL CARMEN DE CUYO,4.53784
12876,VIRGEN DEL CARMEN DE CUYO,2.83410
12877,VIRGEN DEL CARMEN DE CUYO,2.83410
12878,VIRGEN DEL CARMEN DE CUYO,4.53784
12879,VIRGEN DEL CARMEN DE CUYO,4.65642
12880,VIRGEN DEL CARMEN DE CUYO,4.65642
12881,AV ESPAÃƒâ€˜A,5.83669
12882,AV ESPAÃƒâ€˜A,40.52807
12883,AV ESPAÃƒâ€˜A,40.52807
12884,AV ESPAÃƒâ€˜A,5.83669
12885,VIRGEN DEL CARMEN DE CUYO,4.65642
12886,VIRGEN DEL CARMEN DE CUYO,5.83669
12887,VIRGEN DEL CARMEN DE CUYO,5.83669
12888,VIRGEN DEL CARMEN DE CUYO,4.65642
12889,RODRIGUEZ MARTIN CNEL,18.47431
12890,RODRIGUEZ MARTIN CNEL,18.47431
12891,RODRIGUEZ MARTIN CNEL,18.27224
12892,RODRIGUEZ MARTIN CNEL,18.27224
12893,DE LAMADRID GREGORIO A GRAL,17.47374
12894,DE LAMADRID GREGORIO A GRAL,18.27224
12895,DE LAMADRID GREGORIO A GRAL,18.27224
12896,DE LAMADRID GREGORIO A GRAL,17.47374
12897,HUARPES,16.24315
12898,HUARPES,15.25551
12899,HUARPES,15.25551
12900,HUARPES,15.25551
12901,ACCESO AUTODROMO P4 AV,
12902,ACCESO AUTODROMO P4 AV,
12903,ACCESO AUTODROMO P4 AV,
12904,ACCESO AUTODROMO P4 AV,
12905,ACCESO AUTODROMO P4 AV,
12906,DEL PRADO ESPAÃƒâ€˜OL AV,4.45291
12907,DEL PRADO ESPAÃƒâ€˜OL AV,3.44857
12908,DEL PRADO ESPAÃƒâ€˜OL AV,3.44857
12909,DEL PRADO ESPAÃƒâ€˜OL AV,3.44857
12910,LAS TIPAS AV,1.14465
12911,LAS TIPAS AV,3.44857
12912,LAS TIPAS AV,3.44857
12913,LAS TIPAS AV,3.44857
12914,LAS TIPAS AV,1.14465
12915,LA RIOJA,47.45735
12916,LA RIOJA,47.45735
12917,LA RIOJA,47.45735
12918,LA RIOJA,38.91045
12919,LA RIOJA,38.91045
12920,ACCESO AUTODROMO P4 AV,
12921,ACCESO AUTODROMO P4 AV,
12922,ACCESO AUTODROMO P4 AV,
12923,DIQUE FRIAS,
12924,DIQUE FRIAS,
12925,DIQUE FRIAS,
12926,MONS VERDAGUER,33.35991
12927,MONS VERDAGUER,33.35991
12928,MONS VERDAGUER,29.31151
12929,MONS VERDAGUER,29.31151
12930,IBAÃƒâ€˜EZ FRANCISCO TTE 1ro,38.91045
12931,IBAÃƒâ€˜EZ FRANCISCO TTE 1ro,38.91045
12932,IBAÃƒâ€˜EZ FRANCISCO TTE 1ro,29.31151
12933,IBAÃƒâ€˜EZ FRANCISCO TTE 1ro,29.31151
12934,THAYS ARQUITECTO CIRCUNV AV,
12935,THAYS ARQUITECTO CIRCUNV AV,
12936,THAYS ARQUITECTO CIRCUNV AV,
12937,THAYS ARQUITECTO CIRCUNV AV,
12938,DIQUE FRIAS,
12939,DIQUE FRIAS,
12940,DIQUE FRIAS,
12941,ACCESO AUTODROMO P4 AV,
12942,ACCESO AUTODROMO P4 AV,
12943,ACCESO AUTODROMO P4 AV,
12944,ACCESO AUTODROMO P4 AV,
12945,DEL PRADO ESPAÃƒâ€˜OL AV,0.33512
12946,DEL PRADO ESPAÃƒâ€˜OL AV,3.44857
12947,DEL PRADO ESPAÃƒâ€˜OL AV,3.44857
12948,DEL PRADO ESPAÃƒâ€˜OL AV,3.44857
12949,DEL PRADO ESPAÃƒâ€˜OL AV,0.33512
12950,COSTANERA DEL LAGO,
12951,COSTANERA DEL LAGO,
12952,COSTANERA DEL LAGO,0.33512
12953,COSTANERA DEL LAGO,0.33512
12954,COSTANERA DEL LAGO,
12955,SALTA,17.82148
12956,SALTA,27.41498
12957,SALTA,27.41498
12958,SALTA,17.82148
12959,IBAÃƒâ€˜EZ FRANCISCO TTE 1ro,17.82148
12960,IBAÃƒâ€˜EZ FRANCISCO TTE 1ro,17.82148
12961,IBAÃƒâ€˜EZ FRANCISCO TTE 1ro,29.31151
12962,IBAÃƒâ€˜EZ FRANCISCO TTE 1ro,29.31151
12963,DIQUE FRIAS,
12964,DIQUE FRIAS,
12965,DIQUE FRIAS,
12966,ACCESO AUTODROMO P4 AV,
12967,ACCESO AUTODROMO P4 AV,
12968,ACCESO AUTODROMO P4 AV,
12969,MITRE BARTOLOME GRAL AV,0.74919
12970,MITRE BARTOLOME GRAL AV,0.74919
12971,MITRE BARTOLOME GRAL AV,3.55213
12972,MITRE BARTOLOME GRAL AV,3.55213
12973,ACCESO AUTODROMO P4 AV,
12974,ACCESO AUTODROMO P4 AV,
12975,DEL PRADO ESPAÃƒâ€˜OL AV,
12976,DEL PRADO ESPAÃƒâ€˜OL AV,0.33512
12977,DEL PRADO ESPAÃƒâ€˜OL AV,
12978,DEL PRADO ESPAÃƒâ€˜OL AV,0.33512
12979,DEL PRADO ESPAÃƒâ€˜OL AV,
12980,PELTIER LUCIANO AV,3.90820
12981,PELTIER LUCIANO AV,3.55213
12982,PELTIER LUCIANO AV,3.90820
12983,PELTIER LUCIANO AV,3.55213
12984,MITRE BARTOLOME GRAL AV,3.90820
12985,MITRE BARTOLOME GRAL AV,0.77710
12986,MITRE BARTOLOME GRAL AV,0.77710
12987,MITRE BARTOLOME GRAL AV,3.90820
12988,ACCESO AUTODROMO P4 AV,
12989,ACCESO AUTODROMO P4 AV,
12990,ACCESO AUTODROMO P4 AV,
12991,CJON 4,
12992,CJON 4,
12993,PALACIOS PEDRO BENJAMIN,17.47716
12994,PALACIOS PEDRO BENJAMIN,17.47716
12995,PALACIOS PEDRO BENJAMIN,30.55813
12996,PALACIOS PEDRO BENJAMIN,30.55813
12997,SALTA,17.47716
12998,SALTA,17.47716
12999,SALTA,17.82148
13000,SALTA,17.82148
13001,ACCESO AUTODROMO P4 AV,
13002,ACCESO AUTODROMO P4 AV,
13003,AV ESPAÃƒâ€˜A,4.65642
13004,AV ESPAÃƒâ€˜A,11.24523
13005,AV ESPAÃƒâ€˜A,4.65642
13006,AV ESPAÃƒâ€˜A,11.24523
13007,MITRE BARTOLOME GRAL AV,3.55213
13008,MITRE BARTOLOME GRAL AV,3.95328
13009,MITRE BARTOLOME GRAL AV,3.95328
13010,MITRE BARTOLOME GRAL AV,3.55213
13011,PELTIER LUCIANO AV,13.05599
13012,PELTIER LUCIANO AV,13.05599
13013,PELTIER LUCIANO AV,11.24523
13014,PELTIER LUCIANO AV,11.24523
13015,AV ESPAÃƒâ€˜A,5.83669
13016,AV ESPAÃƒâ€˜A,13.18240
13017,AV ESPAÃƒâ€˜A,5.83669
13018,AV ESPAÃƒâ€˜A,13.18240
13019,PELTIER LUCIANO AV,13.05599
13020,PELTIER LUCIANO AV,13.18240
13021,PELTIER LUCIANO AV,13.05599
13022,PELTIER LUCIANO AV,13.18240
13023,PELTIER LUCIANO AV,11.22536
13024,PELTIER LUCIANO AV,11.24523
13025,PELTIER LUCIANO AV,11.22536
13026,PELTIER LUCIANO AV,11.24523
13027,MITRE BARTOLOME GRAL AV,3.90820
13028,MITRE BARTOLOME GRAL AV,4.43294
13029,MITRE BARTOLOME GRAL AV,3.90820
13030,MITRE BARTOLOME GRAL AV,4.43294
13031,PELTIER LUCIANO AV,11.22536
13032,PELTIER LUCIANO AV,3.95328
13033,PELTIER LUCIANO AV,11.22536
13034,PELTIER LUCIANO AV,3.95328
13035,9 DE JULIO,24.07242
13036,9 DE JULIO,24.07242
13037,9 DE JULIO,20.71886
13038,9 DE JULIO,20.71886
13039,9 DE JULIO,24.07242
13040,PELTIER LUCIANO AV,13.18240
13041,PELTIER LUCIANO AV,24.07242
13042,PELTIER LUCIANO AV,24.07242
13043,PELTIER LUCIANO AV,13.18240
13044,PELTIER LUCIANO AV,24.07242
13045,DE SAN MARTIN JOSE GRAL AV,33.65290
13046,DE SAN MARTIN JOSE GRAL AV,34.06820
13047,DE SAN MARTIN JOSE GRAL AV,34.06820
13048,DE SAN MARTIN JOSE GRAL AV,34.06820
13049,DE SAN MARTIN JOSE GRAL AV,33.65290
13050,PELTIER LUCIANO AV,34.06820
13051,PELTIER LUCIANO AV,24.07242
13052,PELTIER LUCIANO AV,24.07242
13053,PELTIER LUCIANO AV,34.06820
13054,PELTIER LUCIANO AV,34.06820
13055,PELTIER LUCIANO AV,24.07242
13056,SAN JUAN,37.10704
13057,SAN JUAN,72.80697
13058,SAN JUAN,72.80697
13059,SAN JUAN,37.10704
13060,DE PUEYRREDON JUAN MARTIN GRAL,4.25496
13061,DE PUEYRREDON JUAN MARTIN GRAL,5.85130
13062,DE PUEYRREDON JUAN MARTIN GRAL,5.85130
13063,JOFRE EMILIO DR,6.75374
13064,JOFRE EMILIO DR,5.50883
13065,JOFRE EMILIO DR,6.75374
13066,JOFRE EMILIO DR,5.50883
13067,JOFRE EMILIO DR,6.75374
13068,JOFRE EMILIO DR,5.50883
13069,DE PUEYRREDON JUAN MARTIN GRAL,6.75374
13070,DE PUEYRREDON JUAN MARTIN GRAL,6.75374
13071,DE PUEYRREDON JUAN MARTIN GRAL,5.85130
13072,DE PUEYRREDON JUAN MARTIN GRAL,6.75374
13073,DE PUEYRREDON JUAN MARTIN GRAL,5.85130
13074,MORON BRUNO AV,37.10704
13075,MORON BRUNO AV,34.06820
13076,MORON BRUNO AV,34.06820
13077,MORON BRUNO AV,37.10704
13078,MORON BRUNO AV,34.06820
13079,ACCESO AUTODROMO P4 AV,
13080,ACCESO AUTODROMO P4 AV,
13081,ACCESO AUTODROMO P4 AV,
13082,ACCESO AUTODROMO P4 AV,
13083,HUARPES,17.39272
13084,HUARPES,16.24315
13085,HUARPES,17.39272
13086,HUARPES,17.39272
13087,DE PUEYRREDON JUAN MARTIN GRAL,6.75374
13088,DE PUEYRREDON JUAN MARTIN GRAL,6.75374
13089,DE PUEYRREDON JUAN MARTIN GRAL,6.75374
13090,DE PUEYRREDON JUAN MARTIN GRAL,17.39272
13091,DE PUEYRREDON JUAN MARTIN GRAL,17.39272
13092,DE PUEYRREDON JUAN MARTIN GRAL,17.39272
13093,SAN JUAN,36.46130
13094,SAN JUAN,37.10704
13095,SAN JUAN,37.10704
13096,SAN JUAN,36.46130
13097,PASO DE LOS ANDES,26.12137
13098,PASO DE LOS ANDES,29.49292
13099,PASO DE LOS ANDES,29.49292
13100,PASO DE LOS ANDES,26.12137
13101,PASO DE LOS ANDES,29.49292
13102,PASO DE LOS ANDES,26.12137
13103,DE PUEYRREDON JUAN MARTIN GRAL,29.49292
13104,DE PUEYRREDON JUAN MARTIN GRAL,29.49292
13105,DE PUEYRREDON JUAN MARTIN GRAL,29.49292
13106,DE PUEYRREDON JUAN MARTIN GRAL,17.39272
13107,DE PUEYRREDON JUAN MARTIN GRAL,17.39272
13108,DE PUEYRREDON JUAN MARTIN GRAL,17.39272
13109,GRANADEROS,20.32932
13110,GRANADEROS,14.91049
13111,GRANADEROS,20.32932
13112,GRANADEROS,20.32932
13113,GRANADEROS,14.91049
13114,GRANADEROS,14.91049
13115,DE PUEYRREDON JUAN MARTIN GRAL,20.32932
13116,DE PUEYRREDON JUAN MARTIN GRAL,29.49292
13117,DE PUEYRREDON JUAN MARTIN GRAL,20.32932
13118,DE PUEYRREDON JUAN MARTIN GRAL,20.32932
13119,DE PUEYRREDON JUAN MARTIN GRAL,29.49292
13120,DE PUEYRREDON JUAN MARTIN GRAL,29.49292
13121,MARTINEZ DE ROZAS JUAN,13.75342
13122,MARTINEZ DE ROZAS JUAN,13.75342
13123,MARTINEZ DE ROZAS JUAN,8.62263
13124,MARTINEZ DE ROZAS JUAN,8.62263
13125,MARTINEZ DE ROZAS JUAN,13.75342
13126,MARTINEZ DE ROZAS JUAN,8.62263
13127,DE PUEYRREDON JUAN MARTIN GRAL,20.32932
13128,DE PUEYRREDON JUAN MARTIN GRAL,13.75342
13129,DE PUEYRREDON JUAN MARTIN GRAL,20.32932
13130,DE PUEYRREDON JUAN MARTIN GRAL,20.32932
13131,DE PUEYRREDON JUAN MARTIN GRAL,13.75342
13132,DE PUEYRREDON JUAN MARTIN GRAL,13.75342
13133,BELGRANO JUAN MANUEL GRAL,12.77983
13134,BELGRANO JUAN MANUEL GRAL,12.77983
13135,BELGRANO JUAN MANUEL GRAL,18.24488
13136,BELGRANO JUAN MANUEL GRAL,12.77983
13137,BELGRANO JUAN MANUEL GRAL,18.24488
13138,PELTIER LUCIANO AV,4.43294
13139,PELTIER LUCIANO AV,18.24488
13140,PELTIER LUCIANO AV,18.24488
13141,PELTIER LUCIANO AV,4.43294
13142,SAN JUAN,36.46130
13143,SAN JUAN,36.12660
13144,SAN JUAN,36.12660
13145,SAN JUAN,36.46130
13146,OLASCOAGA LAURENTINO CNEL,15.18102
13147,OLASCOAGA LAURENTINO CNEL,12.68307
13148,OLASCOAGA LAURENTINO CNEL,15.18102
13149,OLASCOAGA LAURENTINO CNEL,15.18102
13150,OLASCOAGA LAURENTINO CNEL,12.68307
13151,OLASCOAGA LAURENTINO CNEL,12.68307
13152,DE PUEYRREDON JUAN MARTIN GRAL,15.18102
13153,DE PUEYRREDON JUAN MARTIN GRAL,13.75342
13154,DE PUEYRREDON JUAN MARTIN GRAL,13.75342
13155,DE PUEYRREDON JUAN MARTIN GRAL,13.75342
13156,DE PUEYRREDON JUAN MARTIN GRAL,15.18102
13157,DE PUEYRREDON JUAN MARTIN GRAL,15.18102
13158,FCGSM,14.45778
13159,FCGSM,17.58405
13160,FCGSM,14.45778
13161,FCGSM,17.58405
